Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Equipment Assigned,Latitude,Longitude,Location,Count
E19052893,MD,MEDICAL,102 ST NW / 135 AV NW,3390,ROSSLYN,August 31 2019,06:31:07,2019,AUGUST,08,31,Saturday,August 31 2019,07:57:42,PUMPER(1),53.59717545654177,-113.49548402852804,"(53.59717545654177, -113.49548402852804)",1
E19053799,MD,MEDICAL,106 AV NW / 95 ST NW,1140,MCCAULEY,September 04 2019,11:50:58,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,12:58:54,PUMPER(1),53.55106132191698,-113.48360756515667,"(53.55106132191698, -113.48360756515667)",1
E19052886,MD,MEDICAL,157 ST NW / 102 AV NW,4060,BRITANNIA YOUNGSTOWN,August 31 2019,05:45:03,2019,AUGUST,08,31,Saturday,August 31 2019,08:09:56,PUMPER(1),53.543966426901456,-113.59209703362366,"(53.543966426901456, -113.59209703362366)",1
E19052989,CA,CITIZEN ASSIST,KINGSWAY NW / 101 ST NW,1140,MCCAULEY,August 31 2019,16:38:56,2019,AUGUST,08,31,Saturday,August 31 2019,17:00:51,PUMPER(1),53.55456936101674,-113.49371242415496,"(53.55456936101674, -113.49371242415496)",1
E19053751,FR,FIRE,127 AV NW / 67 ST NW,2020,BALWIN,September 04 2019,09:11:48,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,09:34:46,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.5850280605778,-113.44498840283067,"(53.5850280605778, -113.44498840283067)",1
E19052946,AL,ALARMS,AURUM RD NE / AURUM RD WB NE,2160,CLOVER BAR AREA,August 31 2019,12:54:24,2019,AUGUST,08,31,Saturday,August 31 2019,13:29:57,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.58983905806577,-113.34175610270223,"(53.58983905806577, -113.34175610270223)",1
E19055144,AL,ALARMS,174 AV NW / 95 ST NW,2450,LAGO LINDO,September 10 2019,17:49:30,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,17:57:10,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.636359726196666,-113.48833363606279,"(53.636359726196666, -113.48833363606279)",1
E19053051,TA,MOTOR VEHICLE INCIDENT,GATEWAY BLVD NW / 76 AV NW,5151,STRATHCONA JUNCTION,August 31 2019,21:59:47,2019,AUGUST,08,31,Saturday,August 31 2019,22:44:32,"PUMPER(1), RESCUE(1)",53.51274826679484,-113.49457018190988,"(53.51274826679484, -113.49457018190988)",1
E19053865,TA,MOTOR VEHICLE INCIDENT,103 AV NW / MAYFIELD RD NB NW,4060,BRITANNIA YOUNGSTOWN,September 04 2019,17:43:24,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,18:09:52,PUMPER(1),53.54494257366016,-113.61383073616909,"(53.54494257366016, -113.61383073616909)",1
E19052978,AL,ALARMS,LAKEWOOD DR NW / LAKEWOOD CRES NW,4620,WESTVIEW VILLAGE,August 31 2019,15:33:47,2019,AUGUST,08,31,Saturday,August 31 2019,15:46:05,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.5494741213866,-113.70186428129745,"(53.5494741213866, -113.70186428129745)",1
E19053039,XX,OTHER,CHARLES LINK SW / CHAPPELLE DR SW,5462,CHAPPELLE AREA,August 31 2019,20:46:53,2019,AUGUST,08,31,Saturday,August 31 2019,21:02:42,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.40218927229323,-113.56888062535545,"(53.40218927229323, -113.56888062535545)",1
E19053042,CA,CITIZEN ASSIST,91 ST NW / DEAD END,6070,CLOVERDALE,August 31 2019,21:19:54,2019,AUGUST,08,31,Saturday,August 31 2019,21:39:12,PUMPER(1),53.537694384481085,-113.46697127216763,"(53.537694384481085, -113.46697127216763)",1
E19053053,MD,MEDICAL,99 AV NW / 110 ST NW,1150,OLIVER,August 31 2019,22:04:54,2019,AUGUST,08,31,Saturday,August 31 2019,23:20:10,PUMPER(2),53.53725333795292,-113.51172590878059,"(53.53725333795292, -113.51172590878059)",1
E19052920,HZ,HAZARDOUS MATERIALS,100 ST NW / 85 AV NW,5480,STRATHCONA,August 31 2019,10:28:02,2019,AUGUST,08,31,Saturday,August 31 2019,11:54:51,"DCCAR(1), HZUNIT(1), LADDER(1), PUMPER(2), RESCUE(1), SRVTRK(1)",53.52095007237754,-113.48868710598178,"(53.52095007237754, -113.48868710598178)",1
E19052990,MD,MEDICAL,103 ST NW / 100 AV NW,1090,DOWNTOWN,August 31 2019,16:39:46,2019,AUGUST,08,31,Saturday,August 31 2019,19:56:55,PUMPER(1),53.54017004297866,-113.49740760015938,"(53.54017004297866, -113.49740760015938)",1
E19053061,MD,MEDICAL,76A AV NW / 184 ST NW,4270,LYMBURN,August 31 2019,22:34:59,2019,AUGUST,08,31,Saturday,September 01 2019,00:26:05,PUMPER(1),53.509571329913,-113.64173600662497,"(53.509571329913, -113.64173600662497)",1
E19055043,TM,TRAINING/MAINTENANCE,MEADOWLARK RD NB NW / 87 AV WB NW,4310,MEADOWLARK PARK,September 10 2019,08:21:29,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,08:47:53,TANKER(1),53.51953696817165,-113.59657723190539,"(53.51953696817165, -113.59657723190539)",1
E19053072,MD,MEDICAL,100 AV NW / 160 ST NW,4180,GLENWOOD,August 31 2019,23:30:46,2019,AUGUST,08,31,Saturday,September 01 2019,01:58:23,PUMPER(1),53.539261880117074,-113.59973682337491,"(53.539261880117074, -113.59973682337491)",1
E19055009,AL,ALARMS,MCALLISTER LOOP SW / MCALLISTER WAY SW,5452,MACEWAN,September 10 2019,04:15:06,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,04:26:21,"DCCAR(1), PUMPER(1), RESCUE(1)",53.4303595117969,-113.52592267050373,"(53.4303595117969, -113.52592267050373)",1
E19052966,MD,MEDICAL,97 ST NW / 107 AV NW,1140,MCCAULEY,August 31 2019,14:38:07,2019,AUGUST,08,31,Saturday,August 31 2019,16:13:33,PUMPER(1),53.5524833015525,-113.48969665613744,"(53.5524833015525, -113.48969665613744)",1
E19052891,XX,OTHER,104 ST NW / 102 AV NW,1090,DOWNTOWN,August 31 2019,05:59:38,2019,AUGUST,08,31,Saturday,August 31 2019,06:36:10,PUMPER(1),53.54342932435562,-113.49923337505842,"(53.54342932435562, -113.49923337505842)",1
E19053887,AL,ALARMS,WHITEMUD RD NW / 45 AV NW,5340,RAMSAY HEIGHTS,September 04 2019,19:15:24,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,19:35:49,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.48583537463657,-113.58298654746768,"(53.48583537463657, -113.58298654746768)",1
E19053019,MD,MEDICAL,102 ST NW / 106 AV NW,1030,CENTRAL MCDOUGALL,August 31 2019,19:12:07,2019,AUGUST,08,31,Saturday,August 31 2019,19:24:35,NO UNITS DISPTCHED,53.550180508114245,-113.49556671432603,"(53.550180508114245, -113.49556671432603)",1
E19052994,CA,CITIZEN ASSIST,50 ST NW / 118 AV NW,2330,HIGHLANDS,August 31 2019,17:00:36,2019,AUGUST,08,31,Saturday,August 31 2019,17:32:40,PUMPER(1),53.570349876892706,-113.41839439324927,"(53.570349876892706, -113.41839439324927)",1
E19053064,MD,MEDICAL,104 AV NW / 62 ST NW,6240,FULTON PLACE,August 31 2019,22:46:15,2019,AUGUST,08,31,Saturday,September 01 2019,02:00:42,PUMPER(1),53.54692220550284,-113.42918291590492,"(53.54692220550284, -113.42918291590492)",1
E19052902,MD,MEDICAL,142 AV NW / 123 ST NW,3020,BARANOW,August 31 2019,08:04:02,2019,AUGUST,08,31,Saturday,August 31 2019,09:34:44,PUMPER(1),53.60416145970204,-113.54129146008584,"(53.60416145970204, -113.54129146008584)",1
E19053838,MD,MEDICAL,MILL WOODS RD E NW / 42 ST NW,6140,CRAWFORD PLAINS,September 04 2019,14:54:37,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,15:43:27,PUMPER(1),53.44279290320257,-113.40577293436702,"(53.44279290320257, -113.40577293436702)",1
E19056100,MD,MEDICAL,51 AV NW / RIGHTCUT 51 AV EB NW,5170,EMPIRE PARK,September 14 2019,22:51:55,2019,SEPTEMBER,09,14,Saturday,September 15 2019,00:25:23,PUMPER(1),53.48808934169084,-113.49592723506949,"(53.48808934169084, -113.49592723506949)",1
E19053010,MD,MEDICAL,STRATHEARN DR NW / 89 ST NW,6070,CLOVERDALE,August 31 2019,18:37:35,2019,AUGUST,08,31,Saturday,August 31 2019,21:22:07,PUMPER(1),53.535329177549364,-113.46549159921246,"(53.535329177549364, -113.46549159921246)",1
E19053070,MD,MEDICAL,100 AV NW / 102 ST NW,1090,DOWNTOWN,August 31 2019,23:18:47,2019,AUGUST,08,31,Saturday,September 01 2019,02:24:49,PUMPER(1),53.53884109388043,-113.49602423259365,"(53.53884109388043, -113.49602423259365)",1
E19063770,OF,OUTSIDE FIRE,100 ST NW / 106 AV NW,1140,MCCAULEY,October 20 2019,11:33:41,2019,OCTOBER,10,20,Sunday,October 20 2019,11:39:15,PUMPER(2),53.55055614778042,-113.49201807067399,"(53.55055614778042, -113.49201807067399)",1
E19053055,MD,MEDICAL,102 ST NW / 84 AV NW,5480,STRATHCONA,August 31 2019,22:12:56,2019,AUGUST,08,31,Saturday,August 31 2019,22:28:51,PUMPER(1),53.51997992917693,-113.49408455429592,"(53.51997992917693, -113.49408455429592)",1
E19055986,MD,MEDICAL,39 ST NW / 118 AV NW,2040,BEACON HEIGHTS,September 14 2019,11:32:09,2019,SEPTEMBER,09,14,Saturday,September 14 2019,12:18:52,PUMPER(1),53.57151196092595,-113.40147500787515,"(53.57151196092595, -113.40147500787515)",1
E19056054,TA,MOTOR VEHICLE INCIDENT,107 AV NW / 113 ST NW,1180,QUEEN MARY PARK,September 14 2019,18:29:25,2019,SEPTEMBER,09,14,Saturday,September 14 2019,19:50:52,PUMPER(1),53.55141395209282,-113.51577798619557,"(53.55141395209282, -113.51577798619557)",1
E19053018,MD,MEDICAL,102 ST NW / 106 AV NW,1030,CENTRAL MCDOUGALL,August 31 2019,19:10:17,2019,AUGUST,08,31,Saturday,August 31 2019,20:49:57,PUMPER(1),53.550180508114245,-113.49556671432603,"(53.550180508114245, -113.49556671432603)",1
E19055051,AL,ALARMS,YOUVILLE DR E NW / 28 AV NW,6720,TAWA,September 10 2019,08:54:04,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,09:15:46,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.46121310516813,-113.42399974502446,"(53.46121310516813, -113.42399974502446)",1
E19055925,TA,MOTOR VEHICLE INCIDENT,109 ST NW / 107 AV NW,1180,QUEEN MARY PARK,,,,,,,,September 14 2019,00:18:53,NO UNITS DISPTCHED,53.55141077435896,-113.50843218892017,"(53.55141077435896, -113.50843218892017)",1
E19053863,PP,PRE-INCIDENT PLANNING,10 AV NW / TWIN BROOKS COVE NW,5511,TWIN BROOKS,September 04 2019,17:36:26,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,18:09:11,"PUMPER(1), RESCUE(1)",53.44007350852938,-113.53372973266362,"(53.44007350852938, -113.53372973266362)",1
E19052976,MD,MEDICAL,114 ST NW / 100 AV NW,1150,OLIVER,August 31 2019,15:18:58,2019,AUGUST,08,31,Saturday,August 31 2019,16:55:00,PUMPER(1),53.54002942485634,-113.51763378359189,"(53.54002942485634, -113.51763378359189)",1
E19055989,MD,MEDICAL,109 ST NW / 107 AV NW,1030,CENTRAL MCDOUGALL,September 14 2019,11:40:18,2019,SEPTEMBER,09,14,Saturday,September 14 2019,11:47:50,PUMPER(1),53.55211517296339,-113.5084081685872,"(53.55211517296339, -113.5084081685872)",1
E19056103,AL,ALARMS,30 AV NW / 105 ST NW,5470,STEINHAUER,September 14 2019,23:12:41,2019,SEPTEMBER,09,14,Saturday,September 14 2019,23:19:29,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.46226404829369,-113.49869859017113,"(53.46226404829369, -113.49869859017113)",1
E19052914,MD,MEDICAL,137 ST NW / 86 AV NW,3330,PARKVIEW,August 31 2019,09:34:02,2019,AUGUST,08,31,Saturday,August 31 2019,11:43:34,PUMPER(1),53.51911549616143,-113.55794496365519,"(53.51911549616143, -113.55794496365519)",1
E19053050,CA,CITIZEN ASSIST,116A AV NW / 29 ST NW,2660,RUNDLE HEIGHTS,August 31 2019,21:59:11,2019,AUGUST,08,31,Saturday,August 31 2019,22:11:18,PUMPER(1),53.568818291261884,-113.39037552903395,"(53.568818291261884, -113.39037552903395)",1
E19052873,OF,OUTSIDE FIRE,95 ST NW / 109 AV NW,1140,MCCAULEY,August 31 2019,04:24:02,2019,AUGUST,08,31,Saturday,August 31 2019,07:48:50,"INVESTIGATOR(1), PUMPER(1)",53.55646820659802,-113.48502314685089,"(53.55646820659802, -113.48502314685089)",1
E19053918,TA,MOTOR VEHICLE INCIDENT,VICTORIA TR NW / 130 AV NW,2330,HIGHLANDS,September 04 2019,21:59:24,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,22:14:47,PUMPER(1),53.58933677972983,-113.3856818140565,"(53.58933677972983, -113.3856818140565)",1
E19052879,MD,MEDICAL,108 ST NW / 77 AV NW,5330,QUEEN ALEXANDRA,August 31 2019,04:48:39,2019,AUGUST,08,31,Saturday,August 31 2019,05:25:00,PUMPER(1),53.513468658908344,-113.5093629114083,"(53.513468658908344, -113.5093629114083)",1
E19053035,TA,MOTOR VEHICLE INCIDENT,CALGARY TR NW / RIGHTCUT CALGARY TR NW,5120,CALGARY TRAIL SOUTH,August 31 2019,20:42:16,2019,AUGUST,08,31,Saturday,August 31 2019,21:02:22,PUMPER(1),53.45780429797402,-113.49286272924968,"(53.45780429797402, -113.49286272924968)",1
E19053922,MD,MEDICAL,107 AV NW / 106 ST NW,1030,CENTRAL MCDOUGALL,September 04 2019,22:41:54,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,23:01:14,PUMPER(1),53.55141147202245,-113.50296093470412,"(53.55141147202245, -113.50296093470412)",1
E19057377,MD,MEDICAL,85 AV NW / 108 ST NW,5200,GARNEAU,September 20 2019,15:35:05,2019,SEPTEMBER,09,20,Friday,September 20 2019,16:02:02,PUMPER(2),53.52099002402404,-113.51015307032657,"(53.52099002402404, -113.51015307032657)",1
E19053014,MD,MEDICAL,34 AV NW / 58 ST NW,6720,TAWA,August 31 2019,18:47:13,2019,AUGUST,08,31,Saturday,August 31 2019,21:08:05,PUMPER(1),53.46538721838858,-113.42783244145903,"(53.46538721838858, -113.42783244145903)",1
E19052953,AL,ALARMS,CALLAGHAN DR SW / CALLAGHAN CT SW,5457,CALLAGHAN,August 31 2019,13:54:48,2019,AUGUST,08,31,Saturday,August 31 2019,14:03:17,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.409627292449365,-113.52401642202148,"(53.409627292449365, -113.52401642202148)",1
E19057412,MD,MEDICAL,62 AV NW / ALLENDALE RD WB NW,5010,ALLENDALE,September 20 2019,19:40:48,2019,SEPTEMBER,09,20,Friday,September 20 2019,20:45:40,PUMPER(1),53.498920751717776,-113.50282623789354,"(53.498920751717776, -113.50282623789354)",1
E19058508,TA,MOTOR VEHICLE INCIDENT,101 ST NW / 104 AV NW,1090,DOWNTOWN,September 25 2019,18:06:07,2019,SEPTEMBER,09,25,Wednesday,September 25 2019,18:16:47,RESCUE(1),53.5461437211198,-113.49371962785219,"(53.5461437211198, -113.49371962785219)",1
E19052898,RC,RESCUE,117 ST NW / JASPER AV NW,1150,OLIVER,August 31 2019,07:36:15,2019,AUGUST,08,31,Saturday,August 31 2019,08:09:26,"DCCAR(1), PUMPER(1), RESCUE(1)",53.54220085672698,-113.523146610294,"(53.54220085672698, -113.523146610294)",1
E19055091,MD,MEDICAL,101 ST NW / 105 AV NW,1090,DOWNTOWN,September 10 2019,12:26:15,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,14:36:12,PUMPER(1),53.54785769933546,-113.49371100452487,"(53.54785769933546, -113.49371100452487)",1
E19053030,MD,MEDICAL,110 ST NW / 52 AV NW,5320,PLEASANTVIEW,August 31 2019,20:04:44,2019,AUGUST,08,31,Saturday,September 01 2019,00:59:08,PUMPER(1),53.4898923042395,-113.51399971076626,"(53.4898923042395, -113.51399971076626)",1
E19052962,MD,MEDICAL,TREDGER CL NW / TERWILLEGAR BLVD NW,5642,SOUTH TERWILLEGAR,August 31 2019,14:27:22,2019,AUGUST,08,31,Saturday,August 31 2019,15:57:56,PUMPER(1),53.44345368801,-113.57112883216185,"(53.44345368801, -113.57112883216185)",1
E19052954,XX,OTHER,HWY 814 / 41 AV SW,6660,RURAL SOUTH EAST,August 31 2019,14:00:40,2019,AUGUST,08,31,Saturday,August 31 2019,14:32:15,PUMPER(1),53.3958780800619,-113.41811472975343,"(53.3958780800619, -113.41811472975343)",1
E19053714,MD,MEDICAL,109 ST NW / 164 AV NW,3280,LORELEI,September 04 2019,05:32:47,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,06:12:15,PUMPER(2),53.6262750876587,-113.50817293837555,"(53.6262750876587, -113.50817293837555)",1
E19052984,MD,MEDICAL,107 AV NW / 116 ST NW,1180,QUEEN MARY PARK,August 31 2019,16:14:30,2019,AUGUST,08,31,Saturday,August 31 2019,18:39:13,PUMPER(1),53.55141143887672,-113.52130985090045,"(53.55141143887672, -113.52130985090045)",1
E19052907,AL,ALARMS,FORT RD NW / 132 AV NW,2080,BELVEDERE,August 31 2019,08:51:57,2019,AUGUST,08,31,Saturday,August 31 2019,09:03:19,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.592755579187504,-113.43017729569259,"(53.592755579187504, -113.43017729569259)",1
E19052923,TA,MOTOR VEHICLE INCIDENT,88 ST NW / 113 AV NW,1160,PARKDALE,August 31 2019,10:49:47,2019,AUGUST,08,31,Saturday,August 31 2019,12:32:28,"DCCAR(1), PUMPER(1), RESCUE(1)",53.564070949070334,-113.47667383458858,"(53.564070949070334, -113.47667383458858)",1
E19055157,MD,MEDICAL,101 ST NW / 81 AV NW,6610,RITCHIE,September 10 2019,19:04:19,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,20:10:19,PUMPER(1),53.51785066564836,-113.49129232042667,"(53.51785066564836, -113.49129232042667)",1
E19055122,AL,ALARMS,66 ST NW / 128 AV NW,2020,BALWIN,September 10 2019,15:35:08,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,15:46:52,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.587099879250744,-113.44292692851404,"(53.587099879250744, -113.44292692851404)",1
E19055987,MD,MEDICAL,152 AV NW / 126 ST NW,3020,BARANOW,September 14 2019,11:34:42,2019,SEPTEMBER,09,14,Saturday,September 14 2019,12:24:07,PUMPER(1),53.61535821770135,-113.53938744615317,"(53.61535821770135, -113.53938744615317)",1
E19053761,MD,MEDICAL,92 AV NW / 50 ST SB NW,6550,OTTEWELL,September 04 2019,09:39:35,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,12:38:59,PUMPER(1),53.52676552072475,-113.42297784422448,"(53.52676552072475, -113.42297784422448)",1
E19056093,MD,MEDICAL,160 AV NW / DEAD END,3320,OXFORD,September 14 2019,22:29:55,2019,SEPTEMBER,09,14,Saturday,September 15 2019,00:13:47,PUMPER(1),53.622570831520285,-113.54277304195605,"(53.622570831520285, -113.54277304195605)",1
E19060652,MD,MEDICAL,118 AV NW / 89 ST NW,1010,ALBERTA AVENUE,October 05 2019,14:05:24,2019,OCTOBER,10,05,Saturday,October 05 2019,15:27:04,PUMPER(1),53.57038755357988,-113.4788878196961,"(53.57038755357988, -113.4788878196961)",1
E19052943,MD,MEDICAL,120 ST NW / JASPER AV NW,1150,OLIVER,August 31 2019,12:45:11,2019,AUGUST,08,31,Saturday,August 31 2019,18:24:07,PUMPER(1),53.542834598676116,-113.52866139044548,"(53.542834598676116, -113.52866139044548)",1
E19053049,XX,OTHER,95A ST NW / 115 AV NW,1010,ALBERTA AVENUE,August 31 2019,21:58:35,2019,AUGUST,08,31,Saturday,August 31 2019,22:12:25,PUMPER(1),53.56578760315426,-113.48868589720692,"(53.56578760315426, -113.48868589720692)",1
E19056045,MD,MEDICAL,93 AV NW / 182 ST NW,4040,BELMEAD,September 14 2019,17:44:08,2019,SEPTEMBER,09,14,Saturday,September 14 2019,19:06:05,PUMPER(1),53.528097586680566,-113.63904715131228,"(53.528097586680566, -113.63904715131228)",1
E19052900,OF,OUTSIDE FIRE,ROWLAND RD NW,6630,RIVER VALLEY RIVERSIDE,August 31 2019,07:51:30,2019,AUGUST,08,31,Saturday,August 31 2019,07:58:34,PUMPER(1),53.54902185975105,-113.46588247574256,"(53.54902185975105, -113.46588247574256)",1
E19053013,MD,MEDICAL,95A ST NW / 117 AV NW,1010,ALBERTA AVENUE,August 31 2019,18:47:01,2019,AUGUST,08,31,Saturday,August 31 2019,21:02:32,PUMPER(1),53.56892469079915,-113.48871664594844,"(53.56892469079915, -113.48871664594844)",1
E19053790,MD,MEDICAL,GLASTONBURY BLVD NW / GEISSINGER LOOP NW,4720,GLASTONBURY,September 04 2019,11:28:04,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,14:01:05,PUMPER(1),53.49646964750961,-113.66792345920814,"(53.49646964750961, -113.66792345920814)",1
E19061749,AL,ALARMS,94 ST NW / 120 AV NW,1010,ALBERTA AVENUE,October 10 2019,16:30:43,2019,OCTOBER,10,10,Thursday,October 10 2019,16:38:59,"DCCAR(1), PUMPER(1), RESCUE(1)",53.57466359775147,-113.48578481236117,"(53.57466359775147, -113.48578481236117)",1
E19052971,OF,OUTSIDE FIRE,127 ST NW / 135 AV NW,3430,WELLINGTON,August 31 2019,14:59:01,2019,AUGUST,08,31,Saturday,August 31 2019,15:19:40,"PUMPER(1), TANKER(1)",0,-115,"(0.0, -115.0)",1
E19052939,FR,FIRE,181 AV NW / 105A ST NW,3120,CHAMBERY,August 31 2019,12:24:08,2019,AUGUST,08,31,Saturday,August 31 2019,12:44:03,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.643713926758096,-113.50533529312705,"(53.643713926758096, -113.50533529312705)",1
E19053875,MD,MEDICAL,160 ST NW / 102 AV NW,4060,BRITANNIA YOUNGSTOWN,September 04 2019,18:46:37,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,19:28:28,PUMPER(1),53.54471749399193,-113.59742071231958,"(53.54471749399193, -113.59742071231958)",1
E19053916,MD,MEDICAL,177 ST NW / 64 AV NW,4080,CALLINGWOOD SOUTH,September 04 2019,21:58:39,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,23:40:52,PUMPER(1),53.50074959030624,-113.6272632789791,"(53.50074959030624, -113.6272632789791)",1
E19052941,AL,ALARMS,FAIRWAY DR NW / MARLBORO RD NW,5540,WESTBROOK ESTATES,August 31 2019,12:43:05,2019,AUGUST,08,31,Saturday,August 31 2019,12:55:59,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.47124552216654,-113.5530041018048,"(53.47124552216654, -113.5530041018048)",1
E19052991,MD,MEDICAL,86 ST NW / 139 AV NW,2580,NORTHMOUNT,August 31 2019,16:40:16,2019,AUGUST,08,31,Saturday,August 31 2019,18:10:31,PUMPER(1),53.60198270140542,-113.4723910040914,"(53.60198270140542, -113.4723910040914)",1
E19055158,AL,ALARMS,139 AV NW / 42 ST NW,2145,CLAREVIEW TOWN CENTRE,September 10 2019,19:09:19,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,19:54:06,"DCCAR(2), LADDER(1), PUMPER(2), RESCUE(2), TANKER(1)",53.60024913699723,-113.40762144572801,"(53.60024913699723, -113.40762144572801)",1
E19055065,MD,MEDICAL,58 AV NW / 88 ST NW,6170,DAVIES INDUSTRIAL WEST,September 10 2019,09:31:31,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,11:54:24,PUMPER(1),53.49391703721218,-113.46322191004883,"(53.49391703721218, -113.46322191004883)",1
E19053007,HZ,HAZARDOUS MATERIALS,100 ST NW / 85 AV NW,5480,STRATHCONA,August 31 2019,18:21:51,2019,AUGUST,08,31,Saturday,August 31 2019,19:43:04,"HZUNIT(1), PUMPER(1)",53.52095007237754,-113.48868710598178,"(53.52095007237754, -113.48868710598178)",1
E19053913,TA,MOTOR VEHICLE INCIDENT,127 AV NW / 67 ST NW,2020,BALWIN,September 04 2019,21:42:25,2019,SEPTEMBER,09,04,Wednesday,September 04 2019,22:56:10,"DCCAR(1), PUMPER(1), RESCUE(1)",53.58502869069841,-113.44452500004977,"(53.58502869069841, -113.44452500004977)",1
E19000435,AL,ALARMS,48 ST NW / 122 AV NW,2090,BERGMAN,September 10 2019,10:19:00,2019,SEPTEMBER,09,10,Tuesday,September 10 2019,10:24:00,NO UNITS DISPTCHED,53.57720678537613,-113.41530803211789,"(53.57720678537613, -113.41530803211789)",1
E19053026,MD,MEDICAL,160 ST NW / 93 AV NW,4310,MEADOWLARK PARK,August 31 2019,19:48:16,2019,AUGUST,08,31,Saturday,August 31 2019,20:21:16,PUMPER(1),53.528519200319586,-113.59735895589662,"(53.528519200319586, -113.59735895589662)",1
E19055198,MD,MEDICAL,79 ST SW / 2 AV SW,6211,ELLERSLIE,September 11 2019,00:00:12,2019,SEPTEMBER,09,11,Wednesday,September 11 2019,01:16:26,PUMPER(1),53.4317983297612,-113.45567374012373,"(53.4317983297612, -113.45567374012373)",1
E19056101,MD,MEDICAL,90 ST NW / 128 AV NW,2420,KILLARNEY,September 14 2019,22:56:04,2019,SEPTEMBER,09,14,Saturday,September 15 2019,01:13:53,PUMPER(1),53.58657536180424,-113.47967204444225,"(53.58657536180424, -113.47967204444225)",1
